RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.045237213,73,0,0.177278402,800.0,12,0,0,0,0.0,
0.028394321,28,0,0.098980204,5000.0,9,0,0,0,0.0,
0.042285139,75,0,0.317841079,2000.0,11,0,0,0,0.0,
0.17819109,59,0,1368.0,,3,0,1,0,0.0,
0.403091057,35,0,0.211175866,5833.0,6,0,0,0,3.0,
0.0,78,0,0.0,0.0,1,0,0,0,0.0,
0.023844931,62,0,0.001856878,7000.0,2,0,0,0,0.0,
0.087456985,83,0,0.024469637,8908.0,11,0,0,0,0.0,
0.002003451,80,0,6345.0,,17,0,6,0,0.0,
0.233721395,54,0,0.256813059,14640.0,11,0,2,0,0.0,
0.9999999,39,0,0.019486545,3232.0,2,0,0,0,0.0,
0.040983296,55,0,0.065261926,3416.0,3,0,0,0,0.0,
0.923907609,46,2,0.369977499,3110.0,4,0,0,0,4.0,
0.032873018,66,0,2006.0,,12,0,1,0,0.0,
0.015796841,44,0,0.342496285,2691.0,7,0,1,0,1.0,
0.059087576,47,0,78.0,,9,0,0,0,0.0,
0.316561146,50,0,0.006037001,5134.0,4,0,0,0,0.0,
0.357326139,37,0,0.34688549,8042.0,12,0,1,0,2.0,
0.648725212,27,0,0.298294328,2520.0,5,0,0,0,0.0,
0.9999999,28,0,0.133041849,1600.0,4,0,0,0,1.0,
0.016384128,56,0,0.137532355,11589.0,13,0,1,0,1.0,
0.306127195,28,0,0.020794455,3750.0,6,0,0,0,1.0,
0.004849758,49,0,3851.0,,6,0,3,0,0.0,
0.441839974,42,0,0.259337033,6666.0,9,0,1,0,3.0,
0.095967356,47,0,1.176373019,5425.0,6,0,4,0,2.0,
0.029053337,76,0,0.052416867,50250.0,9,0,2,0,0.0,
0.095516179,46,1,0.458610099,14000.0,10,0,2,0,5.0,
0.447234545,39,2,1.265346931,5000.0,29,0,3,0,2.0,
0.005419427,78,0,0.005851375,3417.0,14,0,0,0,0.0,
0.9999999,22,0,0.0,2450.0,1,0,0,0,1.0,
0.23424755,48,0,1.067055394,2400.0,13,0,3,0,3.0,
0.007633037,72,0,0.194967017,4092.0,13,0,1,0,0.0,
0.3896668,58,0,0.280625033,18750.0,11,0,4,0,4.0,
0.065682239,62,0,1053.0,,6,0,1,0,0.0,
0.696422118,27,0,0.426912929,1894.0,10,0,0,0,0.0,
0.003659008,36,0,4078.0,,4,0,2,0,,
0.608272088,46,0,1588.0,,10,0,0,0,2.0,
0.0,38,0,0.61040856,6167.0,10,0,2,0,1.0,
0.9999999,52,0,2252.0,,5,0,1,0,0.0,
0.0,43,0,1107.0,,2,0,1,0,0.0,
0.9999999,50,0,0.51144792,3100.0,6,0,1,0,1.0,
0.005601218,52,0,1.665615142,950.0,7,0,1,0,0.0,
0.073411053,42,0,0.396747253,11374.0,9,0,2,0,3.0,
0.579003209,37,0,0.614461538,3249.0,6,0,1,0,1.0,
0.10222985,61,0,0.346633416,3608.0,12,0,1,0,0.0,
0.862266351,38,0,0.213139343,6666.0,7,0,0,0,0.0,
0.393774078,53,0,0.507982583,6200.0,14,0,3,0,1.0,
0.012484092,62,0,0.154605674,8000.0,2,0,1,0,0.0,
0.089254186,60,0,0.247566991,7500.0,14,0,2,0,0.0,
0.021088992,35,0,0.474540123,3750.0,8,0,1,0,1.0,
0.109847113,75,0,0.184337349,2489.0,6,0,0,0,0.0,
0.93838682,44,2,0.10499475,6666.0,6,0,0,0,1.0,
0.003043346,81,0,2.0,,2,0,0,0,0.0,
0.066743551,55,0,0.23009276,8300.0,11,0,2,0,1.0,
1.03398867,64,4,0.169737678,11016.0,6,0,1,0,1.0,
0.542554782,45,0,3086.0,,9,0,1,0,4.0,
0.0,33,0,169.0,,8,0,0,0,0.0,
0.138037679,75,0,0.099337748,1660.0,8,0,0,0,0.0,
0.0,62,0,848.0,,4,0,1,0,0.0,
0.172644072,61,0,0.363907426,7042.0,9,0,2,0,1.0,
0.153920225,72,1,0.127110605,21083.0,9,0,2,0,1.0,
0.232038398,73,0,0.104801404,6268.0,3,0,0,0,0.0,
0.493982114,56,0,1.618966496,1760.0,10,0,3,0,0.0,
0.0,96,0,0.0,3500.0,3,0,0,0,0.0,
0.89693404,68,0,0.471449186,4850.0,7,0,0,0,1.0,
0.594108305,45,0,2931.0,,9,0,1,0,0.0,
0.004499934,69,0,8.0,,3,0,0,0,0.0,
0.674188704,43,2,0.632040884,9000.0,20,0,1,0,2.0,
0.9999999,83,0,4.0,,3,0,0,0,0.0,
0.572499279,53,0,0.708902134,5200.0,13,0,1,0,0.0,
0.002618143,52,0,43.0,,41,1,0,0,0.0,
0.9999999,87,0,2.0,,1,0,0,0,0.0,
0.029121781,63,0,0.135395836,8500.0,17,0,1,0,0.0,
0.091459519,47,0,0.638920135,5333.0,15,0,2,0,1.0,
0.900398406,53,0,0.11105318,5753.0,4,1,0,1,0.0,
0.056248835,51,0,5181.0,,13,0,1,0,0.0,
0.300733263,61,2,107.0,,2,0,0,1,0.0,
0.0,56,0,0.041958042,1000.0,1,0,0,0,0.0,
0.269102751,59,0,1848.0,,14,0,2,0,0.0,
0.028076288,40,0,0.018490755,2000.0,4,0,0,0,0.0,
0.372318745,37,1,0.502317369,4530.0,9,0,1,0,3.0,
0.0,55,0,3061.0,,8,0,1,0,0.0,
0.023436035,38,0,0.533439209,5666.0,4,0,2,0,2.0,
0.079215686,49,0,0.30562579,6327.0,7,0,1,0,1.0,
0.34241908,37,0,0.433126182,3700.0,5,0,0,0,0.0,
0.032747834,47,0,0.262549393,6832.0,14,0,3,0,1.0,
0.004407103,56,0,0.235095137,9459.0,7,0,2,0,2.0,
0.366541162,62,0,0.691494982,13250.0,24,0,5,1,3.0,
0.497443841,54,0,5512.0,,18,0,3,0,0.0,
0.008350291,68,0,0.035288928,6800.0,6,0,0,0,0.0,
0.058827662,63,0,0.22971707,5336.0,4,0,1,0,0.0,
0.117068778,57,0,0.327581485,3650.0,7,0,1,0,1.0,
0.0,41,0,0.256862745,6119.0,11,0,1,0,0.0,
0.781158796,49,2,0.262543018,22083.0,11,0,2,1,3.0,
0.728660678,50,0,0.144571295,8583.0,8,0,0,0,0.0,
0.424578771,52,0,0.296450601,18481.0,6,0,1,0,2.0,
0.141597019,46,0,0.507282153,4050.0,5,0,1,0,0.0,
0.525636993,36,2,0.597005742,4875.0,15,0,4,0,0.0,
0.064278073,64,0,0.237219803,6200.0,11,0,2,0,1.0,
0.195737265,66,0,0.302774311,10416.0,10,0,3,0,0.0,
0.092686829,60,0,0.217866982,12704.0,6,0,1,0,2.0,
0.108717389,39,0,0.062993001,9000.0,6,0,0,0,0.0,
0.00038684,62,0,0.068707285,13753.0,7,0,2,0,1.0,
0.150772126,61,0,1731.0,,11,0,1,0,1.0,
0.751477994,41,0,0.818950931,6500.0,6,0,2,0,2.0,
0.023710868,62,1,764.0,,18,0,0,0,0.0,
0.680207151,52,0,0.484224682,9666.0,14,0,1,0,1.0,
0.962866109,28,1,0.584975721,3500.0,8,0,1,2,1.0,
0.845093155,37,0,0.517303533,2773.0,11,0,0,0,0.0,
0.02602187,54,0,0.268248341,11000.0,9,0,1,0,5.0,
0.576360858,80,0,0.328237084,13800.0,10,1,3,0,0.0,
0.0,42,0,0.022687609,4583.0,4,0,0,0,2.0,
0.0,60,0,0.232606438,6740.0,5,0,1,0,0.0,
0.022893755,88,0,0.005665722,6000.0,3,0,0,0,0.0,
0.006408613,48,0,0.310137972,3333.0,7,0,0,0,1.0,
0.027845297,89,0,1763.0,,3,0,1,0,0.0,
0.0,40,0,0.231076892,10000.0,6,0,1,0,1.0,
0.004645061,60,0,1374.0,,7,0,1,0,0.0,
0.070795443,70,0,0.261801888,6248.0,27,0,1,0,1.0,
0.450473052,47,0,0.634433639,7300.0,15,0,3,0,3.0,
0.336607736,57,0,0.329766984,15234.0,13,0,2,0,0.0,
0.0,67,0,0.204708006,14400.0,8,0,2,0,0.0,
0.090537412,57,0,0.027486257,2000.0,9,0,0,0,2.0,
0.249346305,54,0,0.25545807,4900.0,14,0,0,0,0.0,
0.828997839,60,0,3030.0,,37,0,2,0,2.0,
0.9999999,31,0,0.088205128,2924.0,1,0,0,0,1.0,
0.024181657,30,0,0.3768,4999.0,10,0,2,0,0.0,
0.001821033,68,0,0.106126258,15000.0,15,0,1,0,1.0,
0.408637874,29,0,0.000731529,4100.0,1,0,0,0,1.0,
0.101717886,69,0,2120.0,,8,0,1,0,2.0,
0.01450702,83,0,0.00385439,2334.0,4,0,0,0,0.0,
0.957260685,27,0,5.68081761,635.0,9,0,2,0,2.0,
0.894591102,41,1,0.826071365,5576.0,17,0,1,0,0.0,
0.441260693,61,1,0.265160118,26417.0,19,0,4,1,2.0,
0.0,48,0,0.15052768,5400.0,2,0,1,0,0.0,
0.056324863,53,0,0.254464807,8566.0,8,0,2,0,1.0,
0.174806533,70,2,8864.0,,20,0,3,0,1.0,
0.0,37,0,0.144435548,6244.0,6,0,0,0,4.0,
0.130579614,26,0,0.275724276,1000.0,2,0,0,0,0.0,
0.055942922,42,0,0.927051672,4605.0,7,0,2,0,0.0,
0.733688415,44,0,0.037808467,4416.0,1,0,0,0,3.0,
0.374356475,64,1,0.084102102,28833.0,13,0,1,0,0.0,
0.000213951,72,0,0.0,,8,0,0,0,0.0,
0.0,46,0,0.0,14000.0,3,0,0,0,2.0,
0.562292623,40,1,0.397790684,8780.0,7,0,1,0,2.0,
0.718620809,62,0,0.556377449,5001.0,5,0,1,0,0.0,
0.99950025,28,0,0.575212394,2000.0,3,0,1,0,0.0,
0.097752141,63,0,1112.0,,22,0,1,0,0.0,
0.109615628,64,0,0.005384239,14300.0,3,0,0,0,1.0,
0.272319824,64,0,0.750904063,4700.0,21,0,2,0,0.0,
0.562291805,44,2,0.220939819,10916.0,8,2,1,0,0.0,
0.554532507,75,0,0.50667528,4643.0,18,0,2,0,0.0,
0.15364106,42,2,0.980862611,3500.0,6,0,2,0,1.0,
0.0,39,0,0.851366363,4500.0,6,0,1,0,2.0,
0.090558492,44,0,0.50355927,3230.0,3,0,1,0,3.0,
0.126727824,41,1,0.45301079,5745.0,20,0,1,0,3.0,
0.726163414,52,0,4276.0,,13,0,1,0,0.0,
0.039807628,60,0,25.0,,4,0,0,0,0.0,
0.9999999,64,0,0.0,6700.0,1,0,0,0,0.0,
0.071939944,47,0,1277.0,,5,0,1,0,0.0,
0.596280744,27,1,0.067786443,5000.0,5,0,0,0,0.0,
0.084969373,58,0,2279.0,,8,0,2,0,0.0,
0.002420925,37,0,0.318585177,8000.0,5,0,1,0,0.0,
0.046798561,49,0,0.306744364,10467.0,21,0,2,0,0.0,
0.044883763,65,0,0.255074493,10000.0,10,0,1,0,1.0,
0.276451339,37,0,0.415551537,5529.0,5,0,1,0,1.0,
0.427046402,38,0,0.28836132,3453.0,5,0,0,0,2.0,
0.051099148,67,0,0.208639568,20000.0,11,0,2,0,0.0,
0.009170826,62,0,2612.0,,16,0,3,0,0.0,
0.714747681,45,0,0.594634507,4062.0,6,0,1,0,2.0,
0.020521003,42,0,0.380925508,10631.0,9,0,2,0,2.0,
0.015039733,56,0,0.187591885,3400.0,17,0,1,0,0.0,
0.9999999,45,0,0.0,1166.0,0,0,0,0,0.0,
0.010602848,31,0,0.258867224,5384.0,6,0,0,0,0.0,
0.289109816,54,0,2450.0,,11,0,2,0,,
0.124056095,77,0,0.22095829,2900.0,14,0,0,0,0.0,
0.9999999,47,1,0.118675013,3833.0,2,0,0,0,0.0,
0.175904479,74,0,10267.0,,9,0,3,0,0.0,
0.218679466,41,0,1694.0,,3,0,1,0,0.0,
0.170195745,72,0,3762.0,,15,0,4,0,0.0,
0.016111728,49,0,1.301739652,3333.0,19,0,1,0,2.0,
0.033349166,68,0,0.262794573,4200.0,16,0,2,0,0.0,
0.127848402,63,0,307.0,,8,0,0,0,0.0,
0.109652823,59,1,0.626804887,2700.0,3,0,1,0,0.0,
0.0,51,0,0.351430761,7827.0,11,0,1,0,0.0,
0.016686457,46,0,0.001342539,5213.0,6,0,0,0,0.0,
0.9999999,37,0,0.115502855,2276.0,1,0,0,0,0.0,
0.001121896,44,0,0.332954975,7928.0,6,0,1,0,2.0,
0.049235546,51,0,0.373950038,9166.0,4,0,1,1,0.0,
0.598175228,66,0,0.16557873,6280.0,4,0,1,0,0.0,
0.0,33,0,0.0,,4,1,0,1,0.0,
0.016248475,56,0,0.324723947,21100.0,17,0,4,0,0.0,
0.567287785,38,0,0.326237213,3616.0,5,0,0,0,0.0,
0.02320332,67,0,178.0,,5,0,0,0,0.0,
0.016428322,57,0,770.0,,7,0,1,0,0.0,
0.245426412,47,0,0.564287143,5000.0,10,0,1,0,3.0,
0.239835327,60,0,0.33234163,13780.0,15,0,2,0,3.0,
0.085180964,73,0,0.338636775,11061.0,6,0,2,0,0.0,
0.138403187,72,2,0.089432023,7200.0,7,0,0,0,0.0,
0.038999093,46,0,0.007152241,6850.0,3,0,0,0,0.0,
0.152550131,56,0,0.227272727,4333.0,8,0,0,0,0.0,
0.123258833,42,0,757.0,,9,0,0,0,2.0,
0.010236573,61,0,11.0,,4,0,0,0,0.0,
0.121832277,58,0,3.516802906,1100.0,16,0,3,0,1.0,
0.260939955,63,0,0.205369894,3500.0,11,0,0,0,0.0,
0.9999999,72,0,124.0,,5,0,1,0,,
0.9999999,50,0,0.113372093,4815.0,5,0,0,0,0.0,
0.759448293,42,3,0.905239961,4083.0,17,1,1,0,2.0,
0.977524998,29,0,402.0,0.0,9,0,0,0,0.0,
0.001076228,45,0,0.248796742,2700.0,5,0,0,0,2.0,
0.004087481,63,0,389.0,,9,0,0,0,0.0,
0.670874596,28,0,1.422525825,3000.0,10,0,2,0,0.0,
0.010964448,73,0,0.515591526,4200.0,9,0,1,0,0.0,
0.239058765,40,0,2679.0,,11,0,1,0,0.0,
0.019998889,76,0,602.0,,3,0,1,0,,
0.378283342,51,0,0.224958341,5400.0,14,0,0,0,1.0,
0.044891254,55,2,0.375629796,12900.0,16,0,0,0,3.0,
0.013552275,92,0,15.0,,5,0,0,0,,
0.090927859,57,0,0.02089791,10000.0,5,0,0,0,1.0,
0.455836628,56,0,0.255529226,10127.0,5,0,1,0,1.0,
0.275483028,66,2,0.478861848,13600.0,27,0,2,0,0.0,
0.0199995,63,0,0.098422543,7416.0,8,0,1,0,0.0,
0.076436072,61,0,0.006928406,4329.0,7,0,0,0,0.0,
0.773579464,59,1,1219.0,,9,1,0,0,0.0,
0.405684359,44,2,0.242911959,9381.0,14,0,0,0,0.0,
0.955718804,55,2,0.591663843,2950.0,6,1,1,1,2.0,
0.764969657,36,0,0.356988082,3691.0,9,0,0,0,0.0,
0.9999999,57,0,237.0,,4,1,0,0,0.0,
0.068482039,66,0,0.223737177,7700.0,22,0,1,0,1.0,
0.9999999,51,0,0.043626449,4400.0,10,0,0,0,2.0,
0.181312747,65,0,0.142735514,19966.0,5,0,1,0,0.0,
0.250697855,69,0,0.856857257,2500.0,4,0,0,0,0.0,
0.9999999,24,0,0.042978511,2000.0,1,1,0,0,0.0,
0.018131055,45,0,0.422627207,12400.0,8,0,2,0,3.0,
0.474097061,37,0,165.0,,2,0,0,0,1.0,
1.07641196,27,1,76.0,,4,1,0,0,,
0.058057968,46,0,0.239965719,7000.0,11,0,1,0,1.0,
0.383570701,66,0,0.329137357,2700.0,8,0,0,0,1.0,
0.166248723,63,0,0.229692577,4000.0,9,0,1,0,0.0,
0.0,61,0,0.114397321,3583.0,4,0,0,0,0.0,
0.813543211,36,0,1.56928839,800.0,5,0,0,0,2.0,
0.907694647,27,0,0.318622848,3194.0,13,0,0,0,1.0,
0.373595987,43,0,0.390807941,13750.0,11,0,2,0,0.0,
0.450331126,39,0,0.010712755,7000.0,2,1,0,0,4.0,
0.664351121,32,0,2.363084613,2800.0,13,0,2,0,0.0,
0.363691122,47,2,0.477061114,5906.0,10,0,1,0,2.0,
0.624750499,33,0,0.286452947,2900.0,6,2,0,1,3.0,
0.016675043,68,0,0.215673141,7464.0,4,0,1,0,0.0,
0.08309574,32,0,0.158792651,1523.0,4,0,0,0,0.0,
1.002502132,45,0,3023.0,,5,0,1,0,0.0,
0.425082131,47,0,0.065539112,3310.0,4,1,0,1,3.0,
0.646433872,69,0,0.271490414,4850.0,9,0,0,0,0.0,
0.036333873,67,0,65.0,,11,0,0,0,,
0.981462964,50,0,0.918416317,3333.0,5,0,1,0,0.0,
0.565770679,60,0,0.026336294,6416.0,5,0,0,0,0.0,
0.018061936,64,0,364.0,,3,0,1,0,0.0,
1.034386246,51,0,0.925255891,4200.0,7,1,2,0,0.0,
0.798800799,54,1,423.0,,7,0,0,0,,
0.531842657,59,0,0.275191879,8077.0,7,0,1,0,1.0,
0.494935811,69,0,0.440139965,4000.0,11,0,0,0,0.0,
0.35922752,51,0,648.0,0.0,13,0,0,0,2.0,
0.186062982,52,1,0.298570961,9166.0,15,1,1,0,0.0,
0.077349919,40,0,3.277361319,2000.0,12,0,3,0,3.0,
0.018163639,45,0,0.302423113,2145.0,5,0,0,0,0.0,
0.769889254,59,0,0.354735152,4983.0,6,0,0,0,1.0,
0.148311623,69,0,0.330281023,3166.0,15,0,1,0,1.0,
0.168182468,30,0,0.635086884,4200.0,7,0,1,1,0.0,
0.103955658,73,0,0.172388869,8300.0,4,0,1,0,0.0,
0.07251457,60,0,0.105715944,18946.0,9,0,1,0,1.0,
0.0,86,0,0.010799136,4166.0,3,0,0,0,1.0,
0.9999999,36,0,0.080764075,2983.0,2,0,0,0,2.0,
0.38626913,65,0,3092.0,,12,0,2,0,0.0,
0.121528651,78,1,0.078403078,2078.0,9,0,0,0,0.0,
0.9999999,40,0,0.001153403,2600.0,0,1,0,1,2.0,
0.334690138,61,0,0.551694329,5783.0,14,0,1,0,0.0,
0.055587205,67,1,700.0,,5,0,0,0,0.0,
0.689238513,72,0,0.236173662,5550.0,8,0,0,0,0.0,
0.081368059,50,0,0.503654413,9166.0,13,0,1,0,0.0,
0.032083741,93,0,0.004061289,5416.0,2,0,0,0,0.0,
0.335664336,56,0,0.009082652,1100.0,1,0,0,0,0.0,
0.838632274,53,2,0.024995001,5000.0,2,0,0,0,2.0,
0.258760814,66,0,1714.0,,10,0,1,0,0.0,
0.033704246,74,0,0.188432549,6500.0,14,0,1,0,0.0,
1.000618541,60,2,6218.0,,12,0,2,0,0.0,
0.951368057,31,0,0.306713414,7700.0,11,0,3,0,0.0,
0.9999999,23,98,0.0,,0,98,0,98,,
0.01985514,50,0,0.862610683,3500.0,14,0,1,0,3.0,
0.210328277,68,0,2914.0,,10,0,2,0,0.0,
0.314853214,41,0,0.188978298,4100.0,7,0,0,0,2.0,
0.242144447,64,0,0.420315582,5069.0,6,0,1,0,0.0,
0.026054257,64,0,1.034386246,2500.0,29,0,1,0,0.0,
0.00780176,65,0,32.0,,11,0,0,0,1.0,
0.212881356,50,0,0.697391146,11000.0,20,0,3,0,1.0,
0.969534608,41,0,0.533808983,6166.0,16,0,2,0,3.0,
0.006746907,52,0,0.508684864,2820.0,12,0,1,0,0.0,
0.167484126,58,0,0.224651683,9832.0,8,0,2,0,2.0,
0.194805195,57,0,0.402825913,3750.0,5,0,1,0,0.0,
0.701954187,53,3,0.425631295,6850.0,15,0,1,3,2.0,
0.034565069,65,0,0.315515351,7295.0,11,0,2,0,2.0,
0.441627047,27,0,0.12780386,3833.0,4,0,0,0,1.0,
0.489037394,66,0,0.429809627,6460.0,10,0,1,0,0.0,
0.013881177,81,0,0.0,974.0,4,0,0,0,1.0,
0.040179196,66,0,2971.0,,11,0,1,0,0.0,
0.074925075,27,0,0.109478104,3333.0,5,0,0,0,0.0,
0.9999999,52,0,0.280743851,5000.0,2,0,2,0,0.0,
0.048514635,36,0,2001.0,,8,0,1,0,0.0,
0.9999999,48,2,1661.0,,2,0,1,0,,
0.145582624,53,0,5598.0,,18,0,1,0,6.0,
0.013731368,35,0,0.093121558,7806.0,13,0,0,0,0.0,
0.286391536,47,0,0.462694995,28333.0,15,0,3,0,0.0,
0.9999999,54,0,0.045189504,8917.0,2,0,0,0,0.0,
1.176823177,39,1,0.590146751,1907.0,5,1,0,0,6.0,
0.0,53,0,13.0,,16,0,0,0,0.0,
0.507783543,60,0,0.641346689,3593.0,7,0,2,0,1.0,
0.01079784,80,0,1.0,,1,0,0,0,0.0,
0.09044229,47,0,0.07095616,10583.0,9,0,0,0,2.0,
0.07157594,39,0,0.078230442,4000.0,7,0,0,1,0.0,
0.468914282,73,0,3925.0,,17,0,1,0,0.0,
0.010697957,47,1,0.361829771,8000.0,18,0,2,0,2.0,
0.176350322,28,0,1655.0,,7,0,1,1,0.0,
0.0,46,0,0.270805915,12916.0,9,0,2,0,3.0,
0.013656753,64,0,0.135485047,5483.0,9,0,1,0,0.0,
0.028726323,34,0,0.014889815,1678.0,3,0,0,0,0.0,
0.102384239,47,0,959.0,,12,0,1,0,0.0,
0.573657054,51,0,0.441633122,5216.0,7,0,1,0,1.0,
0.329931342,60,0,4268.0,,11,0,1,0,0.0,
0.27919918,61,0,895.0,,8,0,0,0,0.0,
0.589259455,31,0,0.343381389,4577.0,5,0,1,0,1.0,
0.109381573,62,0,0.013331556,7500.0,7,0,0,0,0.0,
0.248165363,52,0,0.652449184,3000.0,13,0,0,0,1.0,
0.467758064,49,0,0.278031688,6563.0,7,0,2,0,0.0,
0.568295115,48,0,0.612060199,9833.0,11,0,2,0,0.0,
0.75824144,48,1,0.875198728,5031.0,17,0,1,0,3.0,
0.005824246,71,0,0.008493353,5415.0,10,0,0,0,0.0,
0.22164344,64,0,0.21975121,25000.0,11,0,1,0,0.0,
0.012648307,75,0,23.0,,5,0,0,0,0.0,
0.001733926,33,0,0.621876735,1800.0,12,0,0,0,1.0,
0.0,55,0,0.292941412,5000.0,7,0,1,0,1.0,
0.600692861,70,0,4068.0,,21,0,1,0,0.0,
0.220245191,67,0,0.362139918,1700.0,8,0,0,0,0.0,
0.056763542,46,0,0.198984693,13000.0,5,0,1,0,0.0,
0.112201779,49,0,0.21265418,8755.0,11,0,1,0,1.0,
0.110571275,67,0,0.424718271,5412.0,10,0,1,0,0.0,
0.398120376,54,0,0.052304965,1127.0,1,0,0,0,0.0,
0.726130569,45,0,0.127597873,60000.0,18,0,4,0,2.0,
0.022081374,56,0,0.149826334,6333.0,6,0,1,0,0.0,
0.064025701,59,0,0.276210397,19600.0,21,0,4,0,2.0,
0.9999999,40,0,2198.0,,7,0,1,0,0.0,
0.001522129,64,0,0.202407672,4900.0,10,0,1,0,0.0,
0.9999999,58,0,0.380599778,2700.0,2,0,0,0,0.0,
0.399813865,71,0,0.234757092,9200.0,6,0,2,0,1.0,
0.9999999,49,0,0.0,3640.0,0,0,0,0,0.0,
0.007322367,63,0,0.28032825,12916.0,9,0,3,0,0.0,
0.824052264,39,1,0.345428157,6200.0,8,0,0,0,4.0,
0.366996426,48,1,3724.0,,13,0,1,0,0.0,
0.025076978,51,0,1133.0,,12,0,1,0,0.0,
0.161825321,41,0,0.411085167,8136.0,11,0,5,0,0.0,
0.000162153,38,0,0.353160481,5900.0,5,0,1,0,3.0,
0.501188956,43,1,0.44681271,5066.0,10,0,1,0,0.0,
0.020606131,51,0,0.10015804,10123.0,13,0,1,0,3.0,
0.0,48,0,0.426957304,10000.0,6,0,1,0,1.0,
0.9999999,25,0,570.0,,2,1,0,0,0.0,
0.01025714,59,0,0.102418798,7234.0,14,0,1,1,0.0,
0.0,43,0,1.206131768,4598.0,8,0,2,0,0.0,
0.039086958,56,0,0.43904471,3600.0,9,0,3,0,0.0,
0.447177676,68,1,0.318446926,6000.0,6,0,0,0,0.0,
0.206172447,49,0,822.0,,9,0,0,0,0.0,
0.9999999,32,0,0.027594481,5000.0,1,0,0,0,0.0,
0.014720368,57,1,0.675314147,7400.0,16,0,1,0,0.0,
0.20918405,34,0,0.198422713,3169.0,9,0,0,0,0.0,
0.026655356,62,0,0.645475519,3900.0,14,0,1,1,1.0,
0.218960323,63,3,1.186167693,2110.0,8,0,2,0,0.0,
0.0,41,0,0.785435169,2814.0,13,0,1,0,0.0,
0.79683597,46,2,0.003670243,7083.0,4,1,0,0,3.0,
0.063993601,57,4,4331.0,,7,0,1,0,0.0,
0.134703548,42,0,0.086782643,5000.0,8,0,0,0,3.0,
0.9999999,38,1,0.213934601,4678.0,2,0,0,1,1.0,
0.12093061,71,0,0.20248484,6760.0,4,0,1,0,0.0,
0.9999999,26,0,8.0,,3,0,0,0,,
0.193283701,68,0,0.50603245,7210.0,17,0,1,0,1.0,
0.452031268,48,2,12162.0,,11,0,3,1,0.0,
0.237456891,30,0,0.355833476,5836.0,8,0,1,0,1.0,
0.139959647,74,0,3709.0,,12,0,3,0,0.0,
0.0,47,0,0.0,,4,0,0,0,0.0,
0.560406599,30,0,0.039984006,2500.0,2,0,0,0,0.0,
0.057411882,46,0,0.369858612,3111.0,7,0,1,0,0.0,
0.257323394,48,0,0.100345392,5500.0,14,2,0,0,0.0,
0.364628332,58,0,0.153592753,14570.0,11,0,2,0,1.0,
0.111418207,67,0,0.280812641,6644.0,7,0,1,0,0.0,
0.9999999,21,0,396.0,0.0,1,0,0,0,0.0,
0.36595674,42,0,0.401956553,6950.0,15,0,2,0,2.0,
0.263845614,56,1,0.247919489,15500.0,14,0,2,0,0.0,
0.061570036,41,0,1.219876416,5825.0,23,0,4,0,0.0,
0.014521255,86,1,0.003581555,6700.0,9,0,0,0,0.0,
0.143825055,38,0,0.460513487,6153.0,13,0,2,0,1.0,
0.113773573,36,0,0.276175041,9254.0,9,0,1,0,0.0,
0.591362126,54,1,652.0,,2,0,1,0,0.0,
0.382998262,28,0,0.130996517,8900.0,14,0,0,0,0.0,
0.050686911,74,0,0.013197361,5000.0,3,0,0,0,0.0,
0.212732272,58,0,0.389246834,4500.0,12,0,2,0,0.0,
0.0,62,0,0.0,,4,0,0,0,,
0.624548542,51,0,0.458032921,7350.0,10,0,0,0,0.0,
0.105407349,35,0,342.0,,6,0,0,0,,
0.485834684,61,1,0.435128519,4901.0,7,0,0,1,2.0,
0.0,64,0,0.046891059,7783.0,3,0,0,0,2.0,
0.000824979,28,0,33.0,,5,0,0,0,0.0,
0.108645315,50,0,0.195196174,9200.0,11,0,1,0,1.0,
0.355557451,65,0,0.358421345,8994.0,10,0,2,0,0.0,
0.588141186,72,0,1.227332457,1521.0,6,0,2,0,0.0,
0.354241325,55,0,0.147629653,22000.0,11,0,1,0,0.0,
0.007057042,49,0,0.141343307,6416.0,15,0,0,0,0.0,
0.039729241,41,0,0.358675276,4800.0,7,0,3,0,0.0,
0.247259883,52,0,0.252447111,6333.0,5,1,1,0,3.0,
0.070051664,33,0,1.834315169,1357.0,5,0,1,0,1.0,
0.467327809,24,1,0.152705963,2900.0,8,0,0,0,0.0,
0.056907613,59,0,0.193366573,4612.0,8,0,0,0,0.0,
0.606901284,29,0,0.462835728,1600.0,4,0,0,0,0.0,
0.175839363,38,0,0.433522159,3000.0,7,0,2,0,0.0,
0.767740156,39,1,0.197243254,5150.0,8,0,0,0,3.0,
0.0,31,0,0.0,2300.0,4,0,0,0,0.0,
0.841446342,43,0,0.530308711,8000.0,8,0,4,0,3.0,
0.9999999,51,0,46.0,,0,2,0,0,,
0.936767923,53,0,0.99676443,9580.0,18,0,2,0,1.0,
0.023793957,53,0,0.508470226,11687.0,16,0,6,0,2.0,
1.024398373,38,0,2248.0,,10,0,1,0,0.0,
0.439770008,37,0,0.706748126,3600.0,10,0,1,0,1.0,
